par,row,col,time
3.2297100000000007,816,0,16220.436000020001
3.6705159999999992,816,0,16220.43900011
4.207409999999999,816,0,16220.442000039999
3.965772000000001,816,0,16220.445000009999
3.6614499999999985,816,0,16220.44800011
3.6213580000000007,816,0,16220.45100001
2.8008799999999994,816,0,16220.45400011
2.6638079999999995,816,0,16220.45700004
3.1646199999999993,816,0,16220.46000015
2.5661200000000015,816,0,16220.463000090002
2.4100980000000014,816,0,16220.46600002
2.9448040000000013,816,0,16220.46900002
2.844054,816,0,16220.472000020001
3.2203100000000013,816,0,16220.47500002
2.9801439999999992,816,0,16220.47800002
2.9102260000000015,816,0,16220.48100003
2.7732920000000014,816,0,16220.48400002
2.556286,816,0,16220.48700007
2.543398,816,0,16220.490000020001
2.299261999999999,816,0,16220.493000109998
1.9475799999999985,816,0,16220.496000039999
1.7221179999999983,816,0,16220.499000020001
1.3070020000000007,816,0,16220.50200008
0.8170740000000016,816,0,16220.50500002
0.6505599999999987,816,0,16220.5080001
0.6548960000000008,816,0,16220.511000030001
0.8052339999999987,816,0,16220.51400013
1.0621420000000015,816,0,16220.517000060001
0.9277259999999998,816,0,16220.52000016
0.7188480000000013,816,0,16220.523000090001
0.9677299999999995,816,0,16220.526000020001
1.4237819999999992,816,0,16220.52900013
1.443524,816,0,16220.53200001
1.303253999999999,816,0,16220.535000009999
1.0255079999999985,816,0,16220.53800002
0.9625319999999995,816,0,16220.54100002
0.762004000000001,816,0,16220.544000020001
0.5737799999999993,816,0,16220.54700004
0.30536599999999936,816,0,16220.55000002
-7.820000000009486e-4,816,0,16220.553000009999
-0.16303999999999874,816,0,16220.55600001
-0.28573000000000093,816,0,16220.55900002
-0.3641639999999988,816,0,16220.56200003
-0.4558,816,0,16220.56500002
-0.4718240000000016,816,0,16220.568000090001
-0.4505820000000007,816,0,16220.571000009999
-0.5072779999999995,816,0,16220.57400008
-0.5728819999999999,816,0,16220.577000020001
-0.46137600000000134,816,0,16220.580000020002
-0.7395159999999983,816,0,16220.58300003
-0.8736859999999993,816,0,16220.586000020001
-0.986892000000001,816,0,16220.589000060001
-1.1048079999999985,816,0,16220.59200001
-1.2164159999999988,816,0,16220.595000090001
-1.3113840000000003,816,0,16220.598000020002
-1.4871179999999988,816,0,16220.601000120001
-1.6056999999999988,816,0,16220.604000050002
-1.6374920000000017,816,0,16220.607000009999
-1.6875940000000007,816,0,16220.61000008
-1.6561780000000006,816,0,16220.61300001
-1.7610719999999986,816,0,16220.61600011
-1.7281140000000015,816,0,16220.61900003
-1.7645139999999984,816,0,16220.62200013
-1.7844960000000007,816,0,16220.625000060001
-1.7818000000000005,816,0,16220.62800016
-1.7391480000000001,816,0,16220.631000090001
-1.7192459999999983,816,0,16220.634000009999
-1.6594860000000011,816,0,16220.637000109999
-1.5951200000000014,816,0,16220.640000039999
-1.5041820000000001,816,0,16220.64300013
-1.4367620000000016,816,0,16220.64600006
-1.323912,816,0,16220.649000009998
-1.1158840000000012,816,0,16220.65200009
-1.0596439999999987,816,0,16220.65500001
-1.0260819999999988,816,0,16220.658000009998
-0.948675999999999,816,0,16220.661000020002
-1.0037860000000016,816,0,16220.66400001
-1.0057940000000016,816,0,16220.667000009998
-1.0283979999999993,816,0,16220.670000009999
-1.1690959999999997,816,0,16220.67300001
-1.3020420000000001,816,0,16220.676000020001
-1.434984,816,0,16220.679000009999
-1.4641680000000008,816,0,16220.682000050001
-1.5820879999999988,816,0,16220.685000009998
-1.6504539999999999,816,0,16220.688000009999
-1.6252519999999997,816,0,16220.69100002
-1.5757879999999993,816,0,16220.694000009998
-1.6937340000000027,816,0,16220.697000020002
-1.694972,816,0,16220.70000001
-1.6469000000000023,816,0,16220.70300004
-1.6465099999999993,816,0,16220.706000020002
-1.5304339999999996,816,0,16220.70900007
-1.5726239999999976,816,0,16220.712000009999
-1.5071440000000003,816,0,16220.71500001
-1.5181220000000017,816,0,16220.71800003
-1.5360019999999999,816,0,16220.721000009999
-1.4905219999999986,816,0,16220.72400005
-1.3534739999999985,816,0,16220.72700001
-1.3652139999999982,816,0,16220.730000079999
-1.4175660000000008,816,0,16220.73300001
-1.7081499999999998,0,0,16219.87200016
-1.5878680000000003,0,0,16219.87500008
-1.5314620000000012,0,0,16219.87800002
-1.524397999999998,0,0,16219.8810001
-1.474543999999998,0,0,16219.88400003
-1.4405499999999982,0,0,16219.887000120001
-1.3182260000000028,0,0,16219.89000007
-1.0322519999999997,0,0,16219.893000009999
-1.1349879999999999,0,0,16219.89600002
-1.1835839999999997,0,0,16219.899000020001
-1.0731420000000007,0,0,16219.902000009999
-1.1287680000000009,0,0,16219.90500001
-1.0815219999999997,0,0,16219.908000009998
-1.0879259999999995,0,0,16219.911000009999
-0.9620260000000016,0,0,16219.91400002
-1.029285999999999,0,0,16219.917000009998
-0.9620539999999984,0,0,16219.920000020002
-0.9116560000000007,0,0,16219.92300002
-0.8603379999999987,0,0,16219.926000050002
-0.802071999999999,0,0,16219.929000009999
-0.7691739999999996,0,0,16219.93200002
-0.7054599999999986,0,0,16219.935000009998
-0.6063599999999987,0,0,16219.938000009999
-0.577691999999999,0,0,16219.94100004
-0.5020379999999989,0,0,16219.944000009998
-0.4368179999999988,0,0,16219.94700009
-0.38395399999999924,0,0,16219.95000001
-0.40748999999999924,0,0,16219.953000090001
-0.4538639999999994,0,0,16219.95600004
-0.5497580000000006,0,0,16219.95900001
-0.6369599999999984,0,0,16219.962000050002
-0.7887459999999997,0,0,16219.96500001
-0.8561319999999988,0,0,16219.96800009
-0.9464480000000002,0,0,16219.971000009999
-0.9704900000000016,0,0,16219.97400011
-0.9948240000000013,0,0,16219.977000050001
-0.9159000000000006,0,0,16219.98000014
-0.968589999999999,0,0,16219.98300007
-1.007918,0,0,16219.98600002
-1.0086399999999998,0,0,16219.98900011
-1.0154180000000004,0,0,16219.99200005
-1.0154180000000004,0,0,16219.99500001
-0.991973999999999,0,0,16219.998000009999
-0.9590420000000002,0,0,16220.001000020002
-0.965954,0,0,16220.00400001
-0.905068,0,0,16220.007000050002
-0.8250579999999985,0,0,16220.01000001
-0.7955180000000013,0,0,16220.01300001
-0.7773259999999986,0,0,16220.016000009999
-0.7676480000000012,0,0,16220.01900001
-0.7531360000000014,0,0,16220.022000039999
-0.6921740000000014,0,0,16220.025000009999
-0.7027639999999984,0,0,16220.02800007
-0.6775239999999982,0,0,16220.03100002
-0.6471680000000006,0,0,16220.03400011
-0.6131700000000002,0,0,16220.03700005
-0.5957560000000015,0,0,16220.04000001
-0.5313559999999988,0,0,16220.043000079999
-0.5201959999999985,0,0,16220.04600002
-0.47391199999999856,0,0,16220.0490001
-0.46294200000000174,0,0,16220.05200004
-0.38276600000000016,0,0,16220.055000139999
-0.38281999999999883,0,0,16220.058000079998
-0.40373400000000004,0,0,16220.06100016
-0.4097420000000014,0,0,16220.0640001
-0.4708800000000011,0,0,16220.06700002
-0.5507840000000002,0,0,16220.070000009999
-0.6109439999999999,0,0,16220.07300002
-0.5758739999999989,0,0,16220.07600002
-0.512675999999999,0,0,16220.079000009999
-0.45832599999999957,0,0,16220.08200002
-0.33782599999999974,0,0,16220.08500001
-0.23574800000000096,0,0,16220.08800004
-0.04146000000000072,0,0,16220.09100001
0.07956000000000074,0,0,16220.09400001
0.254290000000001,0,0,16220.097000020001
0.38115399999999866,0,0,16220.10000001
0.5095719999999986,0,0,16220.103000039999
0.5971960000000003,0,0,16220.106000009999
0.7715080000000007,0,0,16220.10900007
0.7175140000000013,0,0,16220.11200002
0.7615739999999995,0,0,16220.1150001
0.8157899999999998,0,0,16220.11800004
0.7858599999999996,0,0,16220.12100002
0.7714740000000013,0,0,16220.124000060001
0.7890940000000022,0,0,16220.12700001
1.0797039999999996,0,0,16220.1300001
1.187389999999997,0,0,16220.13300003
1.1296159999999986,0,0,16220.136000120001
0.9445959999999971,0,0,16220.13900006
0.9974480000000021,0,0,16220.142000150001
0.9316640000000014,0,0,16220.145000109998
0.7397400000000012,0,0,16220.14800001
0.850676,0,0,16220.15100011
0.780269999999998,0,0,16220.15400004
0.6944860000000013,0,0,16220.157000160001
0.5166100000000036,0,0,16220.160000009999
0.3707020000000014,0,0,16220.16300001
0.2552340000000015,0,0,16220.16600001
0.084147999999999,0,0,16220.16900003
-0.09601999999999933,0,0,16220.17200001
-0.03159000000000134,0,0,16220.17500001
0.1279520000000005,0,0,16220.178000009999
0.10916999999999888,0,0,16220.18100002
0.24912199999999984,0,0,16220.18400002
0.45007599999999925,0,0,16220.187000020002
0.5705740000000006,0,0,16220.19000005
0.8424520000000015,0,0,16220.19300001
1.0734320000000004,0,0,16220.196000079999
0.9579060000000013,0,0,16220.19900002
1.1385760000000005,0,0,16220.20200001
1.2514499999999984,0,0,16220.20500005
1.470092000000001,0,0,16220.20800003
1.5919279999999993,0,0,16220.211000079998
2.139398,0,0,16220.214000020002
2.539045999999999,0,0,16220.217000109998
2.838128000000001,0,0,16220.220000050002
2.855751999999999,0,0,16220.223000150001
2.8972160000000002,0,0,16220.22600008
2.787154000000001,0,0,16220.229000020001
2.557359999999999,0,0,16220.23200012
2.2322740000000003,0,0,16220.23500001
2.544637999999999,0,0,16220.238000020001
2.514202000000001,0,0,16220.241000020002
2.7546259999999982,0,0,16220.24400003
3.0086019999999998,0,0,16220.247000009998
4.036857999999999,0,0,16220.250000060001
3.76999,0,0,16220.25300001
2.8599700000000006,0,0,16220.256000009998
2.361172,0,0,16220.25900003
3.9261799999999987,0,0,16220.26200001
4.246241999999999,0,0,16220.26500006
4.059660000000001,0,0,16220.268000009999
4.448751999999999,0,0,16220.2710001
4.892303999999999,0,0,16220.274000039999
4.313468,0,0,16220.277000139999
3.8760340000000006,0,0,16220.280000069999
3.675661999999999,0,0,16220.283000020001
4.556742,0,0,16220.286000099999
4.6046559999999985,0,0,16220.289000050001
5.351597999999999,0,0,16220.292000009998
5.330766000000001,0,0,16220.295000009999
4.2544439999999994,0,0,16220.29800001
4.097937999999999,0,0,16220.301000009998
3.332186,0,0,16220.304000060001
2.4515379999999993,0,0,16220.30700001
1.9729600000000005,0,0,16220.310000020001
1.2292759999999987,0,0,16220.313000020002
0.7855519999999991,0,0,16220.31600001
0.2590280000000007,0,0,16220.31900007
0.3095819999999989,0,0,16220.32200001
0.3428399999999989,0,0,16220.3250001
0.3162680000000009,0,0,16220.32800004
0.32048400000000044,0,0,16220.331000139999
0.5962539999999983,0,0,16220.33400007
1.0837220000000016,0,0,16220.337000009999
1.671240000000001,0,0,16220.34000011
2.3096080000000008,0,0,16220.34300004
2.676862,0,0,16220.346000020001
2.4315800000000003,0,0,16220.34900001
1.695803999999999,0,0,16220.35200002
1.588391999999999,0,0,16220.355000009999
1.9698959999999985,0,0,16220.35800006
3.5797099999999986,0,0,16220.36100002
5.3251360000000005,0,0,16220.364000009999
5.2749179999999996,0,0,16220.36700003
6.2782979999999995,0,0,16220.37000001
5.535578000000001,0,0,16220.37300007
5.054006000000001,0,0,16220.376000020002
4.097239999999999,0,0,16220.379000120001
3.7859799999999986,0,0,16220.38200006
4.088059999999999,0,0,16220.385000139999
4.222263999999999,0,0,16220.38800007
5.152287999999999,0,0,16220.391000009999
4.931920000000002,0,0,16220.3940001
5.622872000000001,0,0,16220.397000039999
5.790682,0,0,16220.400000009999
5.936036000000001,0,0,16220.40300006
6.885078,0,0,16220.406000160001
5.766216,0,0,16220.409000020001
5.799596000000001,0,0,16220.41200004
5.781476000000001,0,0,16220.41500002
4.800324,0,0,16220.418000020001
4.666782000000001,0,0,16220.42100002
4.407492000000001,0,0,16220.42400001
3.864280000000001,0,0,16220.42700003
3.9439439999999983,0,0,16220.43000001
3.8341279999999998,0,0,16220.4330001
3.376244,0,0,16220.436000020001
3.7609220000000008,0,0,16220.43900011
4.258858,0,0,16220.442000039999
4.056128000000001,0,0,16220.445000009999
3.7215999999999987,0,0,16220.44800011
3.737525999999999,0,0,16220.45100001
2.9518640000000005,0,0,16220.45400011
2.7717160000000014,0,0,16220.45700004
3.3802020000000006,0,0,16220.46000015
2.665379999999999,0,0,16220.463000090002
2.526720000000001,0,0,16220.46600002
2.98358,0,0,16220.46900002
2.8009379999999986,0,0,16220.472000020001
3.2161720000000003,0,0,16220.47500002
3.1395459999999993,0,0,16220.47800002
2.949192,0,0,16220.48100003
2.9112940000000016,0,0,16220.48400002
2.677022000000001,0,0,16220.48700007
2.6211920000000006,0,0,16220.490000020001
2.3252699999999997,0,0,16220.493000109998
2.0944740000000017,0,0,16220.496000039999
1.7740019999999994,0,0,16220.499000020001
1.3804499999999997,0,0,16220.50200008
0.8342719999999986,0,0,16220.50500002
0.7371440000000007,0,0,16220.5080001
0.8624420000000015,0,0,16220.511000030001
0.9911840000000005,0,0,16220.51400013
1.260463999999999,0,0,16220.517000060001
1.1954199999999986,0,0,16220.52000016
0.8483240000000016,0,0,16220.523000090001
0.8294020000000017,0,0,16220.526000020001
1.1922840000000008,0,0,16220.52900013
1.013501999999999,0,0,16220.53200001
0.8043259999999997,0,0,16220.535000009999
0.55884,0,0,16220.53800002
0.4222360000000016,0,0,16220.54100002
0.23020599999999902,0,0,16220.544000020001
-0.014620000000000744,0,0,16220.54700004
-0.23162599999999856,0,0,16220.55000002
-0.5252060000000007,0,0,16220.553000009999
-0.6747340000000008,0,0,16220.55600001
-0.7890140000000017,0,0,16220.55900002
-0.8804139999999983,0,0,16220.56200003
-0.9546920000000014,0,0,16220.56500002
-0.9879940000000005,0,0,16220.568000090001
-0.9927120000000009,0,0,16220.571000009999
-1.0236680000000007,0,0,16220.57400008
-1.024090000000001,0,0,16220.577000020001
-0.9212099999999985,0,0,16220.580000020002
-1.1779639999999993,0,0,16220.58300003
-1.3164200000000008,0,0,16220.586000020001
-1.443010000000001,0,0,16220.589000060001
-1.5437480000000008,0,0,16220.59200001
-1.6598140000000008,0,0,16220.595000090001
-1.7199199999999983,0,0,16220.598000020002
-1.8308220000000013,0,0,16220.601000120001
-1.8406239999999983,0,0,16220.604000050002
-1.7592220000000012,0,0,16220.607000009999
-1.8222519999999989,0,0,16220.61000008
-1.738786000000001,0,0,16220.61300001
-1.8045699999999982,0,0,16220.61600011
-1.784524000000001,0,0,16220.61900003
-1.820926,0,0,16220.62200013
-1.8452780000000004,0,0,16220.625000060001
-1.812190000000001,0,0,16220.62800016
-1.760988000000001,0,0,16220.631000090001
-1.7454520000000002,0,0,16220.634000009999
-1.6723999999999997,0,0,16220.637000109999
-1.58202,0,0,16220.640000039999
-1.4823519999999988,0,0,16220.64300013
-1.3627399999999987,0,0,16220.64600006
-1.2239119999999986,0,0,16220.649000009998
-1.0855360000000012,0,0,16220.65200009
-1.0162119999999994,0,0,16220.65500001
-0.9174159999999993,0,0,16220.658000009998
-0.8314939999999993,0,0,16220.661000020002
-0.8647859999999987,0,0,16220.66400001
-0.8798759999999994,0,0,16220.667000009998
-0.958984000000001,0,0,16220.670000009999
-1.043330000000001,0,0,16220.67300001
-1.1587899999999998,0,0,16220.676000020001
-1.3089660000000016,0,0,16220.679000009999
-1.4034300000000002,0,0,16220.682000050001
-1.525511999999999,0,0,16220.685000009998
-1.6111419999999974,0,0,16220.688000009999
-1.6425400000000003,0,0,16220.69100002
-1.614735999999997,0,0,16220.694000009998
-1.7416300000000007,0,0,16220.697000020002
-1.8037099999999988,0,0,16220.70000001
-1.8081460000000007,0,0,16220.70300004
-1.8077860000000001,0,0,16220.706000020002
-1.661083999999999,0,0,16220.70900007
-1.716435999999998,0,0,16220.712000009999
-1.659907999999998,0,0,16220.71500001
-1.6882340000000013,0,0,16220.71800003
-1.7192860000000003,0,0,16220.721000009999
-1.6867739999999998,0,0,16220.72400005
-1.51051,0,0,16220.72700001
-1.5441839999999978,0,0,16220.730000079999
-1.5748560000000005,0,0,16220.73300001
-1.9133959999999988,816,870,16219.87200016
-1.7845460000000024,816,870,16219.87500008
-1.7281580000000005,816,870,16219.87800002
-1.7253219999999985,816,870,16219.8810001
-1.6886439999999965,816,870,16219.88400003
-1.6329379999999993,816,870,16219.887000120001
-1.563048000000002,816,870,16219.89000007
-1.3248439999999988,816,870,16219.893000009999
-1.4015099999999983,816,870,16219.89600002
-1.4590959999999988,816,870,16219.899000020001
-1.3964560000000006,816,870,16219.902000009999
-1.4303740000000005,816,870,16219.90500001
-1.4487020000000008,816,870,16219.908000009998
-1.4242179999999998,816,870,16219.911000009999
-1.372598,816,870,16219.91400002
-1.3699259999999995,816,870,16219.917000009998
-1.2853020000000015,816,870,16219.920000020002
-1.2478359999999995,816,870,16219.92300002
-1.1879080000000002,816,870,16219.926000050002
-1.1425659999999986,816,870,16219.929000009999
-1.0833480000000009,816,870,16219.93200002
-1.0241700000000016,816,870,16219.935000009998
-0.9730220000000003,816,870,16219.938000009999
-0.90051599999999965,816,870,16219.94100004
-0.8206260000000007,816,870,16219.944000009998
-0.7507939999999991,816,870,16219.94700009
-0.680568000000001,816,870,16219.95000001
-0.6911699999999996,816,870,16219.953000090001
-0.7592800000000004,816,870,16219.95600004
-0.8683699999999988,816,870,16219.95900001
-0.9685859999999984,816,870,16219.962000050002
-1.0899719999999995,816,870,16219.96500001
-1.1398620000000008,816,870,16219.96800009
-1.2652999999999999,816,870,16219.971000009999
-1.3027039999999985,816,870,16219.97400011
-1.3444040000000008,816,870,16219.977000050001
-1.273816,816,870,16219.98000014
-1.3400800000000004,816,870,16219.98300007
-1.3750479999999996,816,870,16219.98600002
-1.3755799999999994,816,870,16219.98900011
-1.4086759999999998,816,870,16219.99200005
-1.3825520000000004,816,870,16219.99500001
-1.3238179999999993,816,870,16219.998000009999
-1.3213720000000002,816,870,16220.001000020002
-1.2804339999999996,816,870,16220.00400001
-1.2280900000000017,816,870,16220.007000050002
-1.1745260000000002,816,870,16220.01000001
-1.1535459999999986,816,870,16220.01300001
-1.1134179999999994,816,870,16220.016000009999
-1.1170779999999993,816,870,16220.01900001
-1.1023679999999985,816,870,16220.022000039999
-1.0676659999999991,816,870,16220.025000009999
-1.0346200000000003,816,870,16220.02800007
-1.0268979999999992,816,870,16220.03100002
-0.9570779999999992,816,870,16220.03400011
-0.9798399999999994,816,870,16220.03700005
-0.9492660000000015,816,870,16220.04000001
-0.9109240000000014,816,870,16220.043000079999
-0.8824219999999983,816,870,16220.04600002
-0.8448659999999997,816,870,16220.0490001
-0.7813160000000003,816,870,16220.05200004
-0.7578460000000007,816,870,16220.055000139999
-0.7316159999999989,816,870,16220.058000079998
-0.7439740000000015,816,870,16220.06100016
-0.7677000000000014,816,870,16220.0640001
-0.837451999999999,816,870,16220.06700002
-0.9000699999999995,816,870,16220.070000009999
-0.9515080000000005,816,870,16220.07300002
-0.9335640000000005,816,870,16220.07600002
-0.8967999999999989,816,870,16220.079000009999
-0.8553660000000001,816,870,16220.08200002
-0.7696299999999994,816,870,16220.08500001
-0.6587099999999992,816,870,16220.08800004
-0.4991039999999991,816,870,16220.09100001
-0.3560939999999988,816,870,16220.09400001
-0.19415599999999955,816,870,16220.097000020001
-0.02800399999999925,816,870,16220.10000001
0.06590200000000124,816,870,16220.103000039999
0.18839399999999884,816,870,16220.106000009999
0.33242800000000017,816,870,16220.10900007
0.27851400000000126,816,870,16220.11200002
0.35745999999999967,816,870,16220.1150001
0.3555759999999992,816,870,16220.11800004
0.37337400000000187,816,870,16220.12100002
0.34158600000000305,816,870,16220.124000060001
0.37676599999999993,816,870,16220.12700001
0.6202560000000013,816,870,16220.1300001
0.7800779999999996,816,870,16220.13300003
0.7007639999999995,816,870,16220.136000120001
0.5549219999999977,816,870,16220.13900006
0.5902220000000007,816,870,16220.142000150001
0.5419020000000003,816,870,16220.145000109998
0.3455900000000014,816,870,16220.14800001
0.4220019999999991,816,870,16220.15100011
0.36450799999999717,816,870,16220.15400004
0.31359600000000043,816,870,16220.157000160001
0.1529080000000036,816,870,16220.160000009999
0.015688000000000812,816,870,16220.16300001
-0.0349800000000009,816,870,16220.16600001
-0.16270800000000207,816,870,16220.16900003
-0.33872200000000063,816,870,16220.17200001
-0.27402600000000277,816,870,16220.17500001
-0.10586999999999946,816,870,16220.178000009999
-0.08542399999999972,816,870,16220.18100002
